Fecha;Total;Otros;Prendarios;Hipotecarios;Adelantos;Personales;Documentos;Tarjetas
2020-10-08;2495045;160293;91442;212015;272537;417035;611457;730266
2020-10-09;2501345;161731;91684;211976;273009;418003;617706;727236
2020-10-13;2495598;161429;91479;211850;281945;418595;616753;713547
2020-10-14;2503921;160958;91642;211802;282184;419484;615882;721969
2020-10-15;2510344;161405;91642;211739;286465;420240;616948;721905
2020-10-16;2503729;163264;91872;211666;283820;421358;620014;711735
2020-10-19;2509504;162045;92057;211605;283124;422331;620124;718218
2020-10-20;2525616;161087;92381;211750;283412;423168;621793;732025
2020-10-21;2533144;162830;92999;211779;282535;424033;621925;737043
2020-10-22;2548345;159621;93218;211709;290823;426636;624049;742289
2020-10-23;2550213;158263;93662;212149;283590;427435;627086;748028
2020-10-26;2556830;159685;94062;212215;278181;428432;626792;757463
2020-10-27;2570171;159449;94277;212212;278898;428952;625959;770424
2020-10-28;2588026;160243;94848;212945;277186;429470;627589;785745
2020-10-29;2600086;160563;95522;212970;279542;429527;630568;791394
2020-10-30;2597079;162131;96287;213066;272609;425883;635527;791576
2020-11-02;2608741;162975;96555;213046;279484;429179;633490;794012
2020-11-03;2610839;165935;96701;212893;277881;428895;628994;799540
2020-11-04;2602159;166476;97091;212616;273810;429066;629931;793169
2020-11-05;2596578;166801;96600;212588;272085;428330;633068;787106
2020-11-09;2588686;165990;97151;212571;275826;428713;633849;774586
2020-11-10;2596064;166134;96808;212386;279122;428924;632111;780579
2020-11-11;2578501;164382;97694;212303;279460;429791;632338;762533
2020-11-12;2582842;163708;97923;212328;283136;430701;631927;763119
2020-11-13;2580649;163318;98249;212586;273239;431554;636034;765669
2020-11-16;2592726;164307;98213;212564;278812;432223;635750;770857
2020-11-17;2606299;166405;98393;212731;279011;433113;633835;782811
2020-11-18;2611208;166041;98561;212894;278460;434378;633990;786884
2020-11-19;2623549;168637;98896;212980;279044;435179;635239;793574
2020-11-20;2628015;168193;99208;213008;273847;435988;636911;800860
2020-11-24;2638239;167084;99777;213068;273921;437046;634623;812720
2020-11-25;2651365;167204;99817;213129;272041;439810;631340;828024
2020-11-26;2673508;168355;100080;213221;279084;440130;633063;839575
2020-11-27;2677221;163442;100560;213378;278101;440063;635220;846457
2020-11-30;2675294;165855;100773;213826;271777;436231;635953;850879
2020-12-01;2692476;170806;101208;213563;280082;439551;631046;856220
2020-12-02;2686278;171518;100783;213538;276442;439803;631039;853155
2020-12-03;2675989;171278;101045;214237;275805;439750;633311;840563
2020-12-04;2677042;171423;101915;214199;275643;439533;639056;835273
2020-12-09;2670318;171211;101496;214081;292940;439768;638463;812359
2020-12-10;2684060;171033;100799;213914;299943;440162;638336;819873
2020-12-11;2665814;171213;101473;214697;291346;440941;638333;807811
2020-12-14;2660518;171253;101550;214719;286549;441637;640624;804186
2020-12-15;2677962;171187;101289;214286;288572;442106;640267;820255
2020-12-16;2686330;174135;101637;214499;284562;442756;641504;827237
2020-12-17;2697936;175447;102089;214561;283839;443328;644341;834331
2020-12-18;2707325;177732;102329;214809;281582;444159;646971;839743
2020-12-21;2724066;179281;102753;214886;284949;444966;649086;848145
2020-12-22;2730578;177444;102947;214811;277169;447417;651826;858964
2020-12-23;2740175;176944;103856;215225;274199;447888;653397;868666
2020-12-28;2763126;176029;104150;215267;282047;448203;654187;883243
2020-12-29;2770734;176021;104719;215492;267500;448285;654249;904468
2020-12-30;2777205;174511;107830;215744;260317;443879;656213;918711
2021-01-04;2796173;175761;107927;216134;281909;446492;650194;917756
2021-01-05;2784294;175006;107061;216087;278004;446674;644149;917313
2021-01-06;2760178;174766;107094;216267;273197;446298;641980;900576
2021-01-07;2764395;175924;107494;216210;277942;445900;642827;898098
2021-01-08;2763246;176096;107596;216295;281427;446333;644851;890648
2021-01-11;2760861;175409;107456;216223;308649;446538;646056;860530
2021-01-12;2761647;174243;107695;216227;302420;447210;643962;869890
2021-01-13;2742191;173862;108096;216319;299447;447869;645518;851080
2021-01-14;2737379;174049;107507;216328;296633;448540;646857;847465
2021-01-15;2745747;172617;107633;217124;298168;449227;649574;851404
2021-01-18;2764315;171832;107979;217297;309559;450402;646385;860861
2021-01-19;2771434;171479;108335;217342;305861;451480;644979;871958
2021-01-20;2772644;171705;108360;217580;304809;452054;642138;875998
2021-01-21;2785410;173221;108787;217581;308119;452747;642445;882510
2021-01-22;2799864;176248;108882;217801;306491;455514;645752;889176
2021-01-25;2817430;177863;109372;217862;308703;456560;647490;899580
2021-01-26;2827024;176315;109536;218097;304840;457357;647002;913877
2021-01-27;2834751;176388;109844;218188;303122;457659;647861;921689
2021-01-28;2845677;180571;110892;218249;301719;457843;648187;928216
2021-01-29;2824200;179080;112372;218938;297087;453937;651704;911082
2021-02-01;2854403;181080;112633;218653;305696;457135;649257;929949
2021-02-02;2852131;180482;111831;218769;307529;457617;643207;932696
2021-02-03;2823340;182150;112259;218769;299608;458401;643732;908421
2021-02-04;2822091;183385;112619;218861;302096;458284;645621;901225
2021-02-05;2823538;181330;112748;219336;301767;458877;647852;901628
2021-02-08;2801152;180591;112419;219430;302224;459625;646569;880294
2021-02-09;2803888;180317;112508;219598;303720;460721;645430;881594
2021-02-10;2784840;178985;112310;219168;302219;461600;648712;861846
2021-02-11;2785914;178543;112449;218929;303444;462487;649692;860370
2021-02-12;2791122;177187;111936;219219;304067;463451;652471;862791
2021-02-17;2812933;176779;111822;219162;318746;465029;650838;870557
2021-02-18;2819451;176297;113515;219953;310842;466059;645731;887054
2021-02-19;2822160;177644;114698;220295;310541;467108;648195;883679
2021-02-22;2829125;179191;113911;220227;306688;468291;648051;892766
2021-02-23;2851777;179815;114146;220300;307447;468973;646823;914273
2021-02-24;2857142;179073;114307;220530;308060;469807;647838;917527
2021-02-25;2867774;180569;115839;220483;308210;470672;649003;922998
2021-02-26;2857153;181502;116178;221395;304028;467959;652627;913464
2021-03-01;2889316;182501;116783;220888;310919;471813;649645;936767
2021-03-02;2896500;183833;116792;220840;302823;472618;646394;953200
2021-03-03;2876945;183136;117291;221015;292797;472297;645828;944581
2021-03-04;2867765;182594;117624;221102;296076;472068;648342;929959
2021-03-05;2864374;182009;117630;221659;285501;472656;651472;933447
2021-03-08;2854332;180455;117922;221718;287819;473607;649203;923608
2021-03-09;2864316;179510;117394;222218;288981;474653;651926;929634
2021-03-10;2849847;179338;117590;222109;289202;475297;655282;911029
2021-03-11;2865918;179146;117792;222396;289702;476179;656694;924009
2021-03-12;2868013;177289;118154;223015;288892;477533;658329;924801
2021-03-15;2855544;176417;118282;223041;296328;478412;656808;906256
2021-03-16;2855185;176127;118479;223122;290701;479910;655338;911508
2021-03-17;2832452;175926;118902;223747;287243;481181;654457;890996
2021-03-18;2827901;177218;119400;223974;279504;482298;655835;889672
2021-03-19;2833562;177039;119959;224000;274093;483391;660456;894624
2021-03-22;2844930;175355;120651;224583;279897;484885;654835;904724
2021-03-23;2856457;176636;121164;224850;273381;485951;656167;918308
2021-03-25;2860808;177349;121448;225088;270009;487221;656711;922982
2021-03-26;2873504;179791;121877;225731;267032;488378;658443;932252
2021-03-29;2888212;181161;122498;226239;265106;489259;658350;945599
2021-03-30;2900381;181777;123497;226556;260408;490017;657637;960489
2021-03-31;2879275;183283;124921;228119;250267;487783;658514;946388
2021-04-05;2915933;182106;124285;227581;278655;491031;653925;958350
2021-04-06;2912055;184184;124465;227452;269504;491132;649734;965584
2021-04-07;2883764;183951;124368;227521;258860;492644;650050;946370
2021-04-08;2879171;184658;124628;227559;257186;493491;652234;939415
2021-04-09;2880111;183500;124875;227814;261421;494657;656139;931705
2021-04-12;2867562;182872;124829;227820;266628;495435;655429;914549
2021-04-13;2862453;182234;125121;227807;268838;496356;649303;912794
2021-04-14;2849177;180851;125330;228086;267400;497755;649549;900206
2021-04-15;2853133;180640;125678;228156;269040;498872;650839;899908
2021-04-16;2861997;180663;125972;228427;273067;500157;651308;902403
2021-04-19;2865667;180100;126703;228411;268577;501500;648279;912097
2021-04-20;2876801;180450;127059;228587;267997;502359;644582;925767
2021-04-21;2878742;180229;127503;228610;267546;503524;642880;928450
2021-04-22;2883046;179199;127845;228776;263332;504346;645891;933657
2021-04-23;2895544;185194;128292;228958;261347;502801;649260;939692
2021-04-26;2903878;185367;128784;228947;260044;503846;649559;947331
2021-04-27;2922195;187141;129147;229023;258424;504872;647997;965591
2021-04-28;2922122;186712;129789;229498;252471;505462;648628;969562
2021-04-29;2933205;187786;130620;229850;250188;505588;653884;975289
2021-04-30;2910399;188047;131503;230586;241891;504305;657325;956742
2021-05-03;2934590;190334;132230;230646;257137;505748;651694;966801
2021-05-04;2939467;191723;131562;230653;258155;506188;648587;972599
2021-05-05;2894205;191026;131585;230680;251256;506544;651871;931243
2021-05-06;2892724;191319;131758;230755;256096;506072;654082;922642
2021-05-07;2914580;193003;131882;231043;262307;506796;656828;932721
2021-05-10;2894212;191986;131705;231432;270109;507285;658910;902785
2021-05-11;2909926;192217;132340;231100;270136;508140;656233;919760
2021-05-12;2892569;192113;132641;231040;267934;509348;657131;902362
2021-05-13;2891926;191883;133054;231186;262528;510539;657995;904741
2021-05-14;2903736;191556;133499;231560;262858;511219;659481;913563
2021-05-17;2914019;190421;133765;231578;270072;512261;653679;922243
2021-05-18;2926116;190973;134103;231762;268159;513168;650075;937876
2021-05-19;2925610;190389;134562;232043;261870;513418;652064;941264
2021-05-20;2933718;192590;135217;232321;258682;514130;653100;947678
2021-05-21;2943859;195157;135658;232713;251843;514860;658869;954759
2021-05-26;2983545;194727;135872;232617;279851;515865;658822;965791
2021-05-27;2993614;194671;136234;232700;278340;517080;655834;978755
2021-05-28;3003234;196058;136924;232862;266786;517008;657508;996088
2021-05-31;2970030;196283;136965;233041;252170;515860;658297;977414
2021-06-01;3000209;198890;138874;233268;264179;517456;653619;993923
2021-06-02;2983038;200833;139492;233188;257389;518531;649721;983884
2021-06-03;2970189;199965;138873;233206;260231;517445;654406;966063
2021-06-04;2972043;199565;139870;234527;264940;516657;658138;958346
2021-06-07;2949410;199630;139809;234627;266236;517327;659784;931997
2021-06-08;2950902;199301;139814;234692;262671;517927;658740;937757
2021-06-09;2922967;198519;140372;234703;259421;518690;660077;911185
2021-06-10;2926885;198058;140453;234852;265526;518239;664979;904778
2021-06-11;2939262;197773;141243;234770;271274;518693;668015;907494
2021-06-14;2944756;195935;141746;234916;271521;519180;667412;914046
2021-06-15;2957631;197129;141985;235128;276542;520019;667306;919522
2021-06-16;2967696;194134;142721;235235;276794;521123;668612;929077
2021-06-17;2975575;193618;143270;235291;272973;521661;671223;937539
2021-06-18;2991431;194297;144054;235555;274676;522340;675363;945146
2021-06-22;3023145;194173;144492;235484;291552;522963;677647;956834
2021-06-23;3034316;194324;145376;235683;285981;523728;675177;974047
2021-06-24;3049979;196341;145976;236158;287038;524233;677476;982757
2021-06-25;3061263;195689;147058;236425;285209;524583;683011;989288
2021-06-28;3074580;195231;147672;237065;283922;525070;685355;1000265
2021-06-29;3098013;196169;148229;237577;283592;525428;687590;1019428
2021-06-30;3088847;198655;149275;238398;277683;524803;699503;1000530
2021-07-01;3095678;199903;149842;238205;299645;525747;675906;1006430
2021-07-02;3095941;199398;150844;238353;298573;525914;674720;1008139
2021-07-05;3078035;198779;150863;238426;298486;524681;676089;990711
2021-07-06;3086332;197670;151201;238505;305138;523981;673153;996684
2021-07-07;3055338;198319;151198;238679;296377;525595;677033;968137
2021-07-08;3060921;197938;151812;239433;302124;526067;681992;961555
2021-07-12;3042994;197407;151799;239528;314500;525829;684575;929356
2021-07-13;3037293;197283;152155;239559;312694;526524;680283;928795
2021-07-14;3025402;197038;152801;239553;317711;527396;682807;908096
2021-07-15;3026927;196434;153325;239781;321490;527525;685524;902848
2021-07-16;3035621;196080;153890;240078;321925;528623;688533;906492
2021-07-19;3051633;196102;154230;240103;324854;529395;692634;914315
2021-07-20;3064538;195338;154745;240398;326253;530729;688264;928811
2021-07-21;3071221;197004;155308;240701;325427;531769;689300;931712
2021-07-22;3089362;195989;155868;240824;333476;532175;692461;938569
2021-07-23;3104177;198319;156938;240854;329196;533535;695589;949746
2021-07-26;3118211;198451;157459;240995;330142;534332;696912;959920
2021-07-27;3134867;198897;157794;241127;327317;535195;696190;978347
2021-07-28;3144205;198807;158531;241482;326747;535656;698223;984759
2021-07-29;3158290;205339;160577;241561;316619;536132;703960;994102
2021-07-30;3158896;202070;160668;241868;311709;535409;709710;997462
2021-08-02;3170358;203112;161010;241922;327739;538579;708830;989166
2021-08-03;3173004;203759;161229;242350;324448;537642;701694;1001882
2021-08-04;3144061;203084;161688;242631;320985;538071;704859;972743
2021-08-05;3135239;202271;161764;242887;323109;537668;709967;957573
2021-08-06;3140721;202294;162816;243662;314127;538673;714144;965005
2021-08-09;3122198;201612;163051;243796;325458;539425;714118;934738
2021-08-10;3140913;201531;163049;243923;336258;540210;715694;940248
2021-08-11;3126788;199810;163662;243921;341362;541498;718230;918305
2021-08-12;3120874;201449;164240;244113;332652;543039;721905;913476
2021-08-13;3124750;199846;165323;244931;325872;544777;725177;918824
2021-08-17;3142377;197080;165723;245239;339069;546132;724828;924306
2021-08-18;3152052;196159;166244;245310;327839;547714;728401;940385
2021-08-19;3165749;198244;167120;245526;321910;549359;729946;953644
2021-08-20;3177750;197748;167664;245716;319147;550666;736902;959907
2021-08-23;3193167;196803;168219;245958;317541;551917;739388;973341
2021-08-24;3219380;198539;168915;246099;319740;553291;739406;993390
2021-08-25;3236329;199512;169860;246335;322757;554590;742253;1001022
2021-08-26;3250927;199067;170473;246475;323173;555759;744887;1011093
2021-08-27;3260713;199195;171271;247214;314837;557108;750075;1021013
2021-08-30;3266745;204004;172342;247227;304374;557463;751717;1029618
2021-08-31;3278377;204455;174854;247388;303432;557168;751023;1040057
2021-09-01;3286162;206873;175648;247747;316717;559846;748034;1031297
2021-09-02;3276349;209552;175343;247820;313124;559862;750108;1020540
2021-09-03;3252439;208953;176204;248522;309911;559564;756317;992968
2021-09-06;3232968;208405;176092;248423;316443;559196;759169;965240
2021-09-07;3226455;208347;176124;248447;304741;560260;761200;967336
2021-09-08;3209362;208371;176642;248808;306864;561793;766024;940860
2021-09-09;3206310;207703;177503;249212;303277;563396;772479;932740
2021-09-10;3224349;207733;178045;249125;313920;564925;780065;930536
2021-09-13;3235880;206617;179094;249081;319944;566403;777352;937389
2021-09-14;3246993;206462;179712;249365;315469;568053;776603;951329
2021-09-15;3258140;205282;180604;249925;314867;569725;778114;959623
2021-09-16;3279109;200709;181478;250064;323741;571618;782430;969069
2021-09-17;3290514;198866;182360;250257;320768;573223;788292;976748
