Fecha;Total;Otros;Plazos Fijos;Cuenta Corriente;Caja de Ahorros;Circulante en Público
2021-04-06;8490543;178883;3490656;1805276;1439182;1576546
2021-04-07;8521476;165192;3485233;1799910;1491243;1579898
2021-04-08;8537410;166736;3507537;1782924;1494826;1585387
2021-04-09;8508231;177097;3532482;1766485;1446205;1585962
2021-04-12;8487549;192880;3512196;1839283;1356636;1586554
2021-04-13;8516295;185515;3569984;1873876;1310056;1576864
2021-04-14;8598393;159404;3593746;1900489;1369738;1575016
2021-04-15;8572088;160795;3613197;1856959;1369102;1572035
2021-04-16;8486362;169041;3659050;1747576;1341990;1568705
2021-04-19;8585460;203577;3638152;1850234;1325460;1568037
2021-04-20;8620579;170745;3674913;1914463;1299674;1560784
2021-04-21;8645839;161150;3656667;1964336;1303912;1559774
2021-04-22;8682026;155756;3671980;1989963;1304368;1559959
2021-04-23;8645506;155415;3700354;1957886;1272635;1559216
2021-04-26;8659194;162823;3686477;1993431;1252802;1563661
2021-04-27;8705024;165325;3718809;1981352;1280250;1559288
2021-04-28;8773464;152630;3695781;2055806;1309575;1559672
2021-04-29;8806608;163145;3671767;2021060;1387439;1563197
2021-04-30;8861628;171444;3675357;1949824;1492090;1572913
2021-05-03;8822350;170185;3672908;1910474;1475067;1593716
2021-05-04;8826732;181444;3693415;1879107;1474614;1598152
2021-05-05;8853931;170536;3671150;1863882;1544911;1603452
2021-05-06;8864626;168853;3661973;1847533;1566098;1620169
2021-05-07;8832600;174618;3686056;1779696;1568832;1623398
2021-05-10;8752716;209685;3640230;1814421;1450455;1637925
2021-05-11;8826364;188855;3683384;1906357;1416202;1631566
2021-05-12;8854101;180170;3685340;1947150;1414607;1626834
2021-05-13;8912217;162694;3720167;1970767;1434659;1623930
2021-05-14;8944128;155656;3740878;1956414;1469214;1621966
2021-05-17;8919701;171047;3732709;1956463;1434577;1624905
2021-05-18;8994157;222116;3759717;1979378;1415134;1617812
2021-05-19;9007916;162171;3756680;2067030;1407339;1614696
2021-05-20;9031359;161014;3773926;2085649;1395361;1615409
2021-05-21;9014752;163128;3784205;2065417;1383848;1618154
2021-05-26;9021315;181972;3762319;2074979;1379427;1622618
2021-05-27;9096428;175664;3779388;2116599;1405309;1619468
2021-05-28;9123910;178457;3771311;2062026;1490251;1621865
2021-05-31;9150316;202150;3732473;2033799;1541699;1640195
2021-06-01;9165413;200463;3774830;1940584;1605329;1644207
2021-06-02;9153033;173201;3786112;1926641;1613089;1653990
2021-06-03;9136528;185506;3812813;1859653;1613492;1665064
2021-06-04;9133845;173862;3781934;1807668;1695356;1675025
2021-06-07;9056118;186564;3762870;1783471;1623408;1699805
2021-06-08;9066681;180572;3796014;1802954;1584067;1703074
2021-06-09;9134748;189537;3775343;1865641;1598229;1705998
2021-06-10;9161853;202424;3800802;1899255;1549141;1710231
2021-06-11;9151909;183307;3829458;1916169;1509818;1713157
2021-06-14;9179983;178295;3809162;1948380;1521387;1722759
2021-06-15;9212441;180786;3840526;1965097;1505712;1720320
2021-06-16;9187287;178940;3844158;1926003;1518111;1720075
2021-06-17;9265357;239545;3870350;1921717;1509632;1724113
2021-06-18;9308540;179296;3909166;1988795;1502161;1729122
2021-06-22;9309049;200275;3895225;2004614;1463276;1745659
2021-06-23;9340618;183518;3923764;1989645;1496715;1746976
2021-06-24;9363188;177297;3953930;1981145;1499239;1751577
2021-06-25;9457598;176366;3947274;2015472;1558930;1759556
2021-06-28;9487652;186562;3918307;2019417;1588466;1774900
2021-06-29;9597036;195379;3901728;2055930;1665075;1778924
2021-06-30;9663007;207190;3898832;1955333;1812494;1789158
2021-07-01;9608190;174026;3908130;1873664;1849051;1803319
2021-07-02;9610412;193361;3937799;1794367;1865764;1819121
2021-07-05;9553794;193976;3908358;1765711;1836183;1849566
2021-07-06;9664253;186985;3917719;1827100;1875180;1857269
2021-07-07;9645015;183969;3901625;1808125;1882561;1868735
2021-07-08;9590324;189006;3935666;1737880;1851373;1876399
2021-07-12;9528031;233892;3863025;1820861;1714637;1895616
2021-07-13;9586630;201151;3907582;1924859;1667390;1885648
2021-07-14;9636580;193520;3922884;1984573;1654445;1881158
2021-07-15;9689582;175891;3955026;1988249;1690396;1880020
2021-07-16;9651439;175250;3995074;1887462;1712900;1880753
2021-07-19;9716488;250355;4003810;1876319;1700093;1885911
2021-07-20;9717146;180825;4027966;1971051;1656481;1880823
2021-07-21;9748752;172603;4065722;1993388;1637948;1879091
2021-07-22;9797477;175396;4040875;2060267;1641164;1879775
2021-07-23;9826914;167539;4082656;2067620;1627723;1881376
2021-07-26;9822712;178317;4044892;2116759;1595869;1886875
2021-07-27;9835246;180035;4076490;2114083;1582125;1882513
2021-07-28;9876239;169117;4062352;2110248;1654497;1880025
2021-07-29;9908416;177376;4037262;2101117;1711406;1881255
2021-07-30;9925182;187651;4068330;1981046;1802361;1885794
2021-08-02;9916201;186013;4024292;2004839;1798732;1902325
2021-08-03;9898861;191201;4047361;1983145;1772693;1904461
2021-08-04;9874914;199804;4036607;1926648;1807386;1904469
2021-08-05;9878539;189251;4034005;1858032;1885977;1911274
2021-08-06;9904304;191970;4056691;1846052;1888242;1921349
2021-08-09;9788240;211609;4011221;1887159;1740752;1937499
2021-08-10;9820814;208426;4041965;1946538;1691711;1932174
2021-08-11;9893282;199657;4025147;2055019;1685915;1927544
2021-08-12;9964148;180259;4043841;2107254;1706377;1926417
2021-08-13;9960731;177878;4127199;2008340;1723630;1923684
2021-08-17;9887887;198354;4106931;1998808;1656915;1926879
2021-08-18;9991645;272665;4115113;2023419;1663971;1916477
2021-08-19;9988828;177769;4153436;2087021;1657955;1912647
2021-08-20;9989228;175032;4191519;2087351;1624399;1910927
2021-08-23;10058519;180185;4163182;2185708;1613848;1915596
2021-08-24;10086043;178058;4214354;2167309;1616675;1909647
2021-08-25;10138762;172379;4216345;2197700;1645399;1906939
2021-08-26;10164668;166240;4258054;2141093;1690827;1908454
2021-08-27;10189510;176325;4270696;2090750;1742706;1909033
2021-08-30;10201019;194337;4174001;2154083;1763128;1915470
2021-08-31;10221685;197268;4225402;2025252;1860282;1913481
2021-09-01;10172609;179061;4211727;1948407;1917551;1915863
2021-09-02;10168316;203981;4226866;1909631;1905280;1922558
2021-09-03;10208322;189163;4240167;1900806;1945784;1932402
2021-09-06;10150649;200933;4162037;1895732;1935828;1956119
2021-09-07;10130474;187244;4203067;1868313;1913448;1958402
2021-09-08;10200496;181437;4195623;1954158;1909619;1959659
2021-09-09;10187897;198065;4208027;1958580;1861443;1961782
2021-09-10;10208513;205447;4211989;2006741;1823074;1961262
2021-09-13;10226114;208861;4182484;2077006;1792020;1965743
2021-09-14;10267283;177670;4256793;2084240;1792643;1955937
2021-09-15;10363674;180868;4295560;2152211;1784201;1950834
2021-09-16;10288271;183599;4290340;2085356;1776444;1952532
2021-09-17;10355408;256343;4303510;2078729;1771326;1945500
2021-09-20;10343398;196284;4271022;2181588;1748983;1945521
2021-09-21;10360123;186686;4309621;2179733;1745501;1938582
2021-09-22;10445187;182125;4334366;2214729;1775985;1937982
2021-09-23;10468379;172498;4362807;2218489;1776037;1938548
2021-09-24;10485235;177696;4391359;2195552;1781254;1939374
2021-09-27;10494344;182964;4353517;2219357;1791044;1947462
2021-09-28;10557529;186172;4380402;2235808;1810143;1945004
2021-09-29;10559771;184308;4335052;2235505;1864820;1940086
2021-09-30;10555832;198123;4339642;2133121;1943349;1941597
2021-10-01;10543819;180456;4340038;2044140;2029972;1949213
2021-10-04;10650562;217179;4294008;2157286;2013564;1968525
2021-10-05;10637560;194067;4323675;2108266;2037618;1973934
2021-10-06;10619486;189700;4296157;2066226;2084805;1982598
2021-10-07;10541251;192380;4308299;2020562;2027021;1992989
2021-10-12;10427350;239679;4234760;2077844;1867139;2007928
2021-10-13;10502087;216216;4244096;2216529;1832742;1992504
2021-10-14;10545636;203374;4285828;2234745;1835314;1986375
2021-10-15;10670271;190288;4340188;2346000;1811816;1981979
2021-10-18;10618101;207224;4308354;2351019;1767810;1983694
2021-10-19;10728199;250328;4367761;2336384;1799423;1974303
2021-10-20;10749156;193029;4375698;2409069;1802743;1968617
2021-10-21;10782124;194742;4416156;2403281;1800059;1967886
2021-10-22;10771394;179447;4429222;2390282;1801332;1971111
2021-10-25;10797477;188750;4411102;2429848;1788887;1978890
2021-10-26;10837530;182047;4455000;2436657;1786324;1977502
2021-10-27;10875536;186458;4438678;2432357;1839419;1978624
2021-10-28;11010048;192167;4411784;2518652;1905098;1982347
2021-10-29;11039972;204732;4425078;2416679;2000631;1992852
2021-11-01;11006839;200129;4373147;2357380;2063547;2012636
2021-11-02;10985910;194645;4402983;2322345;2051487;2014450
2021-11-03;11052080;194381;4374310;2402170;2060615;2020604
2021-11-04;11050149;215301;4352722;2325994;2127078;2029054
2021-11-05;11017648;192245;4353705;2310066;2120761;2040871
2021-11-08;10882860;206257;4348371;2292539;1974285;2061408
2021-11-09;10888022;212780;4375660;2279147;1960666;2059769
2021-11-10;10948133;223413;4393977;2366020;1905165;2059558
2021-11-11;10997616;205022;4355001;2446259;1924794;2066540
2021-11-12;11027120;184257;4385904;2464051;1921933;2070975
2021-11-15;11064664;198428;4365147;2528142;1896731;2076216
2021-11-16;11054843;198642;4432013;2484486;1872440;2067262
2021-11-17;11144589;254941;4427319;2484382;1914171;2063776
2021-11-18;11155756;190759;4461189;2530789;1908154;2064865
2021-11-19;11170395;192931;4487566;2491425;1929828;2068645
2021-11-23;11134760;198105;4449717;2535053;1876847;2075038
2021-11-24;11199532;192574;4467632;2563538;1908830;2066958
2021-11-25;11237962;190904;4481434;2580381;1920452;2064791
2021-11-26;11366957;194573;4500193;2664792;1942428;2064971
2021-11-29;11415693;219226;4444888;2694022;1989957;2067600
2021-11-30;11468967;215177;4461786;2638333;2087863;2065808
2021-12-01;11438998;207407;4443172;2478680;2239300;2070439
2021-12-02;11399322;224349;4467195;2406055;2214850;2086873
2021-12-03;11476927;205671;4474368;2399879;2295078;2101931
2021-12-06;11454778;221749;4418296;2398550;2281974;2134209
2021-12-07;11593353;220446;4437761;2539732;2250816;2144598
2021-12-09;11459609;235446;4388688;2507555;2165969;2161951
2021-12-10;11526228;244862;4419908;2548381;2148126;2164951
2021-12-13;11435745;251175;4362623;2637567;2011566;2172814
2021-12-14;11553600;222422;4424397;2689273;2045698;2171810
2021-12-15;11559534;218080;4432280;2653199;2078273;2177702
2021-12-16;11657814;220189;4442989;2702639;2102195;2189802
2021-12-17;11880118;304598;4441703;2633342;2287100;2213375
2021-12-20;11917753;239242;4409049;2662905;2346755;2259802
2021-12-21;12000271;222600;4454672;2667046;2371329;2284624
2021-12-22;12002182;219743;4502464;2615859;2344532;2319584
2021-12-23;12253658;204122;4529445;2763466;2407580;2349045
2021-12-27;12342281;213523;4525935;2857334;2364218;2381271
2021-12-28;12373372;237848;4571134;2834013;2344843;2385534
2021-12-29;12384990;203612;4532917;2818329;2431028;2399104
2021-12-30;12594012;231807;4522873;2932049;2492238;2415045
2022-01-03;12503032,3;221300;4457804;2840381;2559157;2424390,3
2022-01-04;12496019;211353;4526131;2806725;2530852;2420958
2022-01-05;12463229;215369;4557300;2736890;2529195;2424475
2022-01-06;12474325;208170;4578355;2678835;2581543;2427422
2022-01-07;12440568;222532;4621149;2645957;2519081;2431849
2022-01-10;12290189;260022;4588410;2644062;2356523;2441172
2022-01-11;12356777;229880;4628536;2762341;2309488;2426532
2022-01-12;12380700;224241;4625053;2813361;2298958;2419087
2022-01-13;12454117;203946;4682212;2859254;2293361;2415344
2022-01-14;12448448;193905;4726835;2845762;2266595;2415351
2022-01-17;12364827;210363;4706780;2821096;2212373;2414215
2022-01-18;12446094;250158;4764590;2818334;2204059;2408953
2022-01-19;12464111;204998;4775583;2881077;2199194;2403259
2022-01-20;12480189;198720;4803024;2892414;2184343;2401688
2022-01-21;12518200,4;202839;4839920;2886372;2189636;2399433,4
2022-01-24;12496472;209815;4847523;2912202;2123654;2403278
2022-01-25;12539430;220185;4893731;2913614;2115764;2396136
2022-01-26;12571069;224045;4877150;2903121;2173087;2393666
2022-01-27;12602123;225249;4879987;2888645;2214483;2393759
2022-01-28;12620270;247335;4865011;2812422;2300637;2394865
2022-01-31;12598165;246941;4865331;2753009;2320316;2412568
2022-02-01;12567031;232395;4903286;2637063;2388676;2405611
2022-02-02;12557601;236027;4861073;2637244;2405620;2417637
2022-02-03;12535427;259085;4892646;2552702;2415053;2415941
2022-02-04;12509275;237108;4907379;2456076;2485393;2423319
